Start Date,Start Time,Date,Time,Miles,Purpose,Income source,From,To,Notes,Original_File
6/12/24,1:48:44 PM,6/12/24,2:45:07 PM,15.01,b,,"10200 19th Ave SE, Everett, WA 98208, USA","1819 121st St SE, Everett, WA 98208, USA",2013 Toyota Prius (New),business_personal_trip_log_06_12_2024_12_00am_PDT-06_13_2024_12_00am_PDT.csv
6/12/24,2:49:25 PM,6/12/24,3:08:04 PM,6.08,b,,"1819 121st St SE, Everett, WA 98208, USA","20013 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_12_2024_12_00am_PDT-06_13_2024_12_00am_PDT.csv
6/14/24,8:43:03 AM,6/14/24,8:51:14 AM,3.01,p,,"20019 6 W, Lynnwood, WA 98036, USA","20711 Bothell Everett Hwy, Bothell, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,8:59:38 AM,6/14/24,9:06:31 AM,3.1,p,,"20711 Bothell Everett Hwy, Bothell, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,9:36:55 AM,6/14/24,10:07:54 AM,19,b,,"20025 6 W, Lynnwood, WA 98036, USA","551 Boren Ave N, Seattle, WA 98170, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,10:10:31 AM,6/14/24,10:33:17 AM,13,b,,"510 Boren Ave N, Seattle, WA 98109, USA","2600 S 165th St, Seatac, WA 98158, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,10:41:17 AM,6/14/24,10:42:17 AM,0,b,,"16601 Air Cargo Rd N, Seatac, WA 98158, USA","16745 Air Cargo Rd N, Seatac, WA 98158, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,10:46:17 AM,6/14/24,11:05:54 AM,3,b,,"2626 S 170th St, Seatac, WA 98188, USA","3041 S 167th St, Seattle, WA 98188, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,11:20:41 AM,6/14/24,11:38:59 AM,8,b,,"3041 S 167th St, Seattle, WA 98188, USA","420 Sunset Blvd N, Renton, WA 98057, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,11:42:30 AM,6/14/24,12:02:12 PM,10.01,b,,"420 Sunset Blvd N, Renton, WA 98057, USA","1624 145th Pl SE, Bellevue, WA 98007, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,12:11:18 PM,6/14/24,12:41:52 PM,8,b,,"1624 145th Pl SE, Bellevue, WA 98007, USA","700 110th Ave NE, Bellevue, WA 98004, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,12:46:55 PM,6/14/24,12:51:15 PM,0,b,,"633 110th Ave NE, Bellevue, WA 98004, USA","785 116th Ave NE, Bellevue, WA 98004, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,12:53:15 PM,6/14/24,12:57:15 PM,1,b,,"11635 NE 8th St, Bellevue, WA 98005, USA","11615 NE 4th St, Bellevue, WA 98004, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,12:59:23 PM,6/14/24,1:28:17 PM,17,b,,"I-405, Bellevue, WA 98004, USA","17801 International Blvd, Seatac, WA 98158, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,1:34:00 PM,6/14/24,2:28:30 PM,29.02,b,,"17801 International Blvd, Seatac, WA 98158, USA","22511 Highway 99, Edmonds, WA 98026, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,2:39:04 PM,6/14/24,2:43:37 PM,1.05,b,,"7328 224th St SW, Edmonds, WA 98026, USA","23632 Highway 99, Edmonds, WA 98026, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,3:10:57 PM,6/14/24,3:14:29 PM,1,b,,"23632 Highway 99, Edmonds, WA 98026, USA","8615 238th St SW, Edmonds, WA 98026, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,3:21:34 PM,6/14/24,3:25:23 PM,1.02,b,,"8615 238th St SW, Edmonds, WA 98026, USA","7601 Lake Ballinger Way, Edmonds, WA 98026, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,3:28:02 PM,6/14/24,4:01:52 PM,9,b,,"7601 Lake Ballinger Way, Edmonds, WA 98026, USA","I-5, Seattle, WA 98105, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,4:03:52 PM,6/14/24,6:38:48 PM,71.07,b,,"I-5, Seattle, WA 98105, USA","9925 State Ave, Marysville, WA 98270, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/14/24,6:52:39 PM,6/14/24,6:59:06 PM,2,p,,"9925 State Ave, Marysville, WA 98270, USA","9804 79th Dr NE, Marysville, WA 98270, USA",2013 Toyota Prius (New),business_personal_trip_log_06_14_2024_12_00am_PDT-06_15_2024_12_00am_PDT.csv
6/15/24,10:54:32 AM,6/15/24,11:32:32 AM,24.09,p,,"9804 79th Dr NE, Marysville, WA 98270, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_15_2024_12_00am_PDT-06_16_2024_12_00am_PDT.csv
6/15/24,12:19:55 PM,6/15/24,12:42:15 PM,8.03,p,,"20019 6 W, Lynnwood, WA 98036, USA","13710 59th Ave SE, Everett, WA 98208, USA",2013 Toyota Prius (New),business_personal_trip_log_06_15_2024_12_00am_PDT-06_16_2024_12_00am_PDT.csv
6/15/24,9:30:33 PM,6/15/24,9:47:34 PM,7.09,p,,"13832 59th Ave SE, Everett, WA 98208, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_15_2024_12_00am_PDT-06_16_2024_12_00am_PDT.csv
6/16/24,9:10:08 AM,6/16/24,9:23:52 AM,6,p,,"20019 6 W, Lynnwood, WA 98036, USA","4326 148th St SE, Bothell, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_06_16_2024_12_00am_PDT-06_17_2024_12_00am_PDT.csv
6/16/24,10:43:41 AM,6/16/24,11:08:02 AM,7.11,p,,"4326 147th Pl SE, Bothell, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_16_2024_12_00am_PDT-06_17_2024_12_00am_PDT.csv
6/17/24,8:39:02 AM,6/17/24,9:02:14 AM,8.04,p,,"20019 6 W, Lynnwood, WA 98036, USA","6429 142nd St SE, Snohomish, WA 98296, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/17/24,9:38:52 AM,6/17/24,10:11:09 AM,10,b,,"6418 142nd St SE, Snohomish, WA 98296, USA","805 191st Pl SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/17/24,10:14:51 AM,6/17/24,10:31:37 AM,3.03,b,,"805 191st Pl SW, Lynnwood, WA 98036, USA","18109 33rd Ave W, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/17/24,10:48:33 AM,6/17/24,10:51:12 AM,0,b,,"18109 33 W, Lynnwood, WA 98037, USA","2615 184th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/17/24,10:53:12 AM,6/17/24,11:58:34 AM,23.1,b,,"18811 28th Ave W, Lynnwood, WA 98036, USA","20013 6th Pl W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/17/24,1:20:59 PM,6/17/24,1:48:19 PM,20,p,,"20012 6 W, Lynnwood, WA 98036, USA","3803 88th St NE, Marysville, WA 98270, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/17/24,1:50:19 PM,6/17/24,1:55:01 PM,1.03,p,,"8724 46th Dr NE, Marysville, WA 98270, USA","6810 84th St NE, Marysville, WA 98270, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/17/24,7:09:24 PM,6/17/24,7:33:12 PM,20,p,,"6810 84th St NE, Marysville, WA 98270, USA","1402 164th St SW, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/17/24,7:35:12 PM,6/17/24,7:35:12 PM,0,p,,"1001 164th St SW, Lynnwood, WA 98087, USA","1001 164th St SW, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/17/24,7:36:12 PM,6/17/24,7:42:54 PM,2.1,p,,"526 164th St SW, Lynnwood, WA 98087, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_17_2024_12_00am_PDT-06_18_2024_12_00am_PDT.csv
6/18/24,10:24:30 AM,6/18/24,10:40:46 AM,9,p,,"20019 6 W, Lynnwood, WA 98036, USA","10601 47th Pl W, Mukilteo, WA 98275, USA",2013 Toyota Prius (New),business_personal_trip_log_06_18_2024_12_00am_PDT-06_19_2024_12_00am_PDT.csv
6/18/24,12:02:39 PM,6/18/24,12:22:10 PM,8,p,,"10601 47th Pl W, Mukilteo, WA 98275, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_18_2024_12_00am_PDT-06_19_2024_12_00am_PDT.csv
6/18/24,12:36:03 PM,6/18/24,12:46:54 PM,4.01,p,,"20019 6 W, Lynnwood, WA 98036, USA","20025 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_18_2024_12_00am_PDT-06_19_2024_12_00am_PDT.csv
6/18/24,4:12:18 PM,6/18/24,4:25:34 PM,3,p,,"20019 6 W, Lynnwood, WA 98036, USA","2901 184th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_06_18_2024_12_00am_PDT-06_19_2024_12_00am_PDT.csv
6/18/24,4:36:24 PM,6/18/24,4:47:31 PM,4.1,p,,"2901 184th St SW, Lynnwood, WA 98037, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_18_2024_12_00am_PDT-06_19_2024_12_00am_PDT.csv
6/19/24,9:20:25 AM,6/19/24,9:32:41 AM,6,p,,"20019 6 W, Lynnwood, WA 98036, USA","12721 Mukilteo Speedway, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,9:34:41 AM,6/19/24,9:37:42 AM,1.01,b,,"3710 Harbour Pointe Blvd SW, Mukilteo, WA 98275, USA","10601 47th Pl W, Mukilteo, WA 98275, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,12:02:00 PM,6/19/24,12:33:15 PM,11.11,p,,"10601 47th Pl W, Mukilteo, WA 98275, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,2:13:03 PM,6/19/24,2:19:50 PM,2.06,b,,"608 200th Pl SW, Lynnwood, WA 98036, USA","20806 Bothell Everett Hwy, Bothell, WA 98021, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,2:25:25 PM,6/19/24,3:44:13 PM,34,b,,"20806 Bothell Everett Hwy, Bothell, WA 98021, USA","17801 International Blvd, Seatac, WA 98158, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,3:48:49 PM,6/19/24,4:25:59 PM,20,b,,"17801 International Blvd, Seatac, WA 98158, USA","316 NE Thornton Pl, Seattle, WA 98125, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,4:30:29 PM,6/19/24,4:42:27 PM,1,b,,"321 NE Thornton Pl, Seattle, WA 98125, USA","10200 1st Ave NE, Seattle, WA 98125, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,5:12:52 PM,6/19/24,5:35:20 PM,11.11,b,,"140 NE 103rd St, Seattle, WA 98125, USA","20025 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,5:55:19 PM,6/19/24,6:05:34 PM,3,p,,"20012 6 W, Lynnwood, WA 98036, USA","21215 Bothell Everett Hwy, Bothell, WA 98021, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,6:47:07 PM,6/19/24,6:48:38 PM,1,p,,"21215 Bothell Everett Hwy, Bothell, WA 98021, USA","21004 Bothell Everett Hwy, Bothell, WA 98021, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/19/24,6:52:45 PM,6/19/24,6:59:23 PM,2.1,p,,"20802 Bothell Everett Hwy, Bothell, WA 98021, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_19_2024_12_00am_PDT-06_20_2024_12_00am_PDT.csv
6/20/24,2:58:44 PM,6/20/24,3:08:07 PM,3,p,,"20019 6 W, Lynnwood, WA 98036, USA","2608 196th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_20_2024_12_00am_PDT-06_21_2024_12_00am_PDT.csv
6/20/24,3:11:00 PM,6/20/24,3:17:48 PM,1,p,,"2608 196th St SW, Lynnwood, WA 98036, USA","18109 33 W, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_06_20_2024_12_00am_PDT-06_21_2024_12_00am_PDT.csv
6/20/24,3:36:16 PM,6/20/24,3:52:14 PM,5.57,p,,"18109 33 W, Lynnwood, WA 98037, USA","1512 132nd St SE, Mill Creek, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_06_20_2024_12_00am_PDT-06_21_2024_12_00am_PDT.csv
6/20/24,3:54:14 PM,6/20/24,3:54:14 PM,0,p,,"2110 132nd St SE, Mill Creek, WA 98012, USA","2110 132nd St SE, Mill Creek, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_06_20_2024_12_00am_PDT-06_21_2024_12_00am_PDT.csv
6/20/24,3:55:14 PM,6/20/24,4:22:22 PM,8,p,,"2508 132nd St SE, Mill Creek, WA 98012, USA","9911 Airport Way, Snohomish, WA 98296, USA",2013 Toyota Prius (New),business_personal_trip_log_06_20_2024_12_00am_PDT-06_21_2024_12_00am_PDT.csv
6/20/24,4:24:22 PM,6/20/24,4:28:04 PM,0,p,,"1229 1st St, Snohomish, WA 98290, USA","133 Maple Ave, Snohomish, WA 98290, USA",2013 Toyota Prius (New),business_personal_trip_log_06_20_2024_12_00am_PDT-06_21_2024_12_00am_PDT.csv
6/20/24,7:34:13 PM,6/20/24,8:00:03 PM,15.09,p,,"603 2nd St, Snohomish, WA 98290, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_20_2024_12_00am_PDT-06_21_2024_12_00am_PDT.csv
6/21/24,1:00:21 PM,6/21/24,2:35:18 PM,31,b,,"20025 6 W, Lynnwood, WA 98036, USA","11825 Airport Rd, Everett, WA 98204, USA",2013 Toyota Prius (New),business_personal_trip_log_06_21_2024_12_00am_PDT-06_22_2024_12_00am_PDT.csv
6/21/24,2:46:50 PM,6/21/24,2:53:46 PM,2,b,,"11825 Airport Rd, Everett, WA 98204, USA","12909 Mukilteo Speedway, Lynnwood, WA 98087, USA",2013 Toyota Prius (New),business_personal_trip_log_06_21_2024_12_00am_PDT-06_22_2024_12_00am_PDT.csv
6/21/24,2:55:46 PM,6/21/24,3:46:29 PM,25.1,b,,"12502 Mukilteo Speedway, Mukilteo, WA 98275, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_21_2024_12_00am_PDT-06_22_2024_12_00am_PDT.csv
6/21/24,3:49:05 PM,6/21/24,3:49:59 PM,0.01,p,,"20019 6 W, Lynnwood, WA 98036, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_21_2024_12_00am_PDT-06_22_2024_12_00am_PDT.csv
6/21/24,3:56:09 PM,6/21/24,3:57:08 PM,0,p,,"20013 6 W, Lynnwood, WA 98036, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_21_2024_12_00am_PDT-06_22_2024_12_00am_PDT.csv
6/22/24,12:20:10 PM,6/22/24,12:39:05 PM,8,p,,"20019 6 W, Lynnwood, WA 98036, USA","10601 47th Pl W, Mukilteo, WA 98275, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,2:04:50 PM,6/22/24,2:30:22 PM,9,b,,"10601 47th Pl W, Mukilteo, WA 98275, USA","18800 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,2:46:43 PM,6/22/24,2:53:34 PM,1,b,,"18800 Alderwood Mall Pkwy, Lynnwood, WA 98037, USA","3220 188th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,2:55:34 PM,6/22/24,3:06:01 PM,2,b,,"3823 188th St SW, Lynnwood, WA 98037, USA","19017 Highway 99, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,3:08:54 PM,6/22/24,3:09:08 PM,0,b,,"19017 Highway 99, Lynnwood, WA 98036, USA","19017 Highway 99, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,3:13:40 PM,6/22/24,3:29:15 PM,4,b,,"19017 Highway 99, Lynnwood, WA 98036, USA","22000 Highway 99, Edmonds, WA 98026, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,3:31:15 PM,6/22/24,4:00:58 PM,14,b,,"22001 Highway 99, Edmonds, WA 98026, USA","690 Fairview Ave N, Seattle, WA 98109, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,4:03:42 PM,6/22/24,4:06:49 PM,0.01,b,,"951 Mercer St, Seattle, WA 98109, USA","800 Harrison St, Seattle, WA 98109, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,4:11:25 PM,6/22/24,4:12:42 PM,0,b,,"401 9th Ave N, Seattle, WA 98109, USA","408 8th Ave N, Seattle, WA 98109, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,4:14:45 PM,6/22/24,4:31:51 PM,5,b,,"433 8th Ave N, Seattle, WA 98109, USA","1822 E Hamlin St, Seattle, WA 98112, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,4:36:23 PM,6/22/24,4:49:12 PM,2.01,b,,"1822 E Hamlin St, Seattle, WA 98112, USA","4747 University Way NE, Seattle, WA 98105, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,4:56:01 PM,6/22/24,4:57:33 PM,0,b,,"4747 University Way NE, Seattle, WA 98105, USA","1405 NE 50th St, Seattle, WA 98105, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,5:00:44 PM,6/22/24,5:05:54 PM,1,b,,"5003 16th Ave NE, Seattle, WA 98105, USA","1112 NE 45th St, Seattle, WA 98105, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,5:08:07 PM,6/22/24,5:38:41 PM,5,b,,"4336 Roosevelt Way NE, Seattle, WA 98105, USA","912 Dexter Ave N, Seattle, WA 98109, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,5:40:41 PM,6/22/24,6:10:20 PM,5,b,,"1415P Dexter Ave N, Seattle, WA 98109, USA","419 Rainier Ave S, Seattle, WA 98144, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,6:12:20 PM,6/22/24,6:24:17 PM,7,b,,"843 Rainier Ave S, Seattle, WA 98144, USA","1624 145th Pl SE, Bellevue, WA 98007, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/22/24,6:40:56 PM,6/22/24,7:07:29 PM,20.1,b,,"1624 145th Pl SE, Bellevue, WA 98007, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_22_2024_12_00am_PDT-06_23_2024_12_00am_PDT.csv
6/23/24,9:09:21 AM,6/23/24,9:19:28 AM,5,p,,"20019 6 W, Lynnwood, WA 98036, USA","15109 33rd Ave SE, Mill Creek, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_06_23_2024_12_00am_PDT-06_24_2024_12_00am_PDT.csv
6/23/24,9:21:28 AM,6/23/24,9:23:06 AM,1.01,p,,"14928 38 SE, Bothell, WA 98012, USA","4326 148th St SE, Bothell, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_06_23_2024_12_00am_PDT-06_24_2024_12_00am_PDT.csv
6/23/24,10:59:19 AM,6/23/24,11:08:02 AM,3,p,,"4326 148th St SE, Bothell, WA 98012, USA","16304 Bothell Everett Hwy, Mill Creek, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_06_23_2024_12_00am_PDT-06_24_2024_12_00am_PDT.csv
6/23/24,11:44:32 AM,6/23/24,11:53:06 AM,3.01,p,,"16304 Bothell Everett Hwy, Mill Creek, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_23_2024_12_00am_PDT-06_24_2024_12_00am_PDT.csv
6/23/24,2:34:02 PM,6/23/24,2:40:58 PM,3.02,p,,"717 200th Pl SW, Lynnwood, WA 98036, USA","2608 196th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_23_2024_12_00am_PDT-06_24_2024_12_00am_PDT.csv
6/23/24,2:47:04 PM,6/23/24,3:03:50 PM,12,p,,"2608 196th St SW, Lynnwood, WA 98036, USA","3911 Wetmore Ave, Everett, WA 98201, USA",2013 Toyota Prius (New),business_personal_trip_log_06_23_2024_12_00am_PDT-06_24_2024_12_00am_PDT.csv
6/23/24,7:39:24 PM,6/23/24,7:58:39 PM,15.1,p,,"3911 Wetmore Ave, Everett, WA 98201, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_23_2024_12_00am_PDT-06_24_2024_12_00am_PDT.csv
6/24/24,11:03:02 AM,6/24/24,11:51:07 AM,30.02,p,,"20019 6 W, Lynnwood, WA 98036, USA","4050 Maple Valley Hwy, Renton, WA 98058, USA",2013 Toyota Prius (New),business_personal_trip_log_06_24_2024_12_00am_PDT-06_25_2024_12_00am_PDT.csv
6/24/24,4:32:51 PM,6/24/24,4:34:50 PM,0,p,,"4050 Maple Valley Hwy, Renton, WA 98058, USA","4050 Maple Valley Hwy, Renton, WA 98058, USA",2013 Toyota Prius (New),business_personal_trip_log_06_24_2024_12_00am_PDT-06_25_2024_12_00am_PDT.csv
6/24/24,5:13:49 PM,6/24/24,6:09:43 PM,28.01,p,,"4050 Maple Valley Hwy, Renton, WA 98058, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_24_2024_12_00am_PDT-06_25_2024_12_00am_PDT.csv
6/24/24,7:00:54 PM,6/24/24,7:10:50 PM,4,p,,"20019 6 W, Lynnwood, WA 98036, USA","16212 Bothell Everett Hwy, Mill Creek, WA 98012, USA",2013 Toyota Prius (New),business_personal_trip_log_06_24_2024_12_00am_PDT-06_25_2024_12_00am_PDT.csv
6/24/24,7:36:18 PM,6/24/24,7:44:37 PM,3.1,p,,"16202 Bothell Everett Hwy, Mill Creek, WA 98012, USA","20019 6 W, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_24_2024_12_00am_PDT-06_25_2024_12_00am_PDT.csv
6/25/24,1:27:07 PM,6/25/24,1:57:28 PM,8.03,b,,"20019 6 W, Lynnwood, WA 98036, USA","3000 184th St SW, Lynnwood, WA 98037, USA",2013 Toyota Prius (New),business_personal_trip_log_06_25_2024_12_00am_PDT-06_26_2024_12_00am_PDT.csv
6/25/24,2:00:07 PM,6/25/24,2:17:26 PM,5.01,b,,"3000 184th St SW, Lynnwood, WA 98037, USA","20015 Cedar Valley Rd, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_25_2024_12_00am_PDT-06_26_2024_12_00am_PDT.csv
6/25/24,2:25:37 PM,6/25/24,2:33:21 PM,1,b,,"20015 Cedar Valley Rd, Lynnwood, WA 98036, USA","4615 196th St SW, Lynnwood, WA 98036, USA",2013 Toyota Prius (New),business_personal_trip_log_06_25_2024_12_00am_PDT-06_26_2024_12_00am_PDT.csv
